country,year,gdppc,elepc,laggdppc,lagelepc
Benin,2007,0.5909054454671241,-2.5292584310137283,0.6104112579621012,-2.4493181072760546
Benin,2006,0.5613044982544936,-2.589078777258348,0.5909054454671241,-2.5292584310137283
Benin,2005,0.5515687256606526,-2.606546289983761,0.5613044982544936,-2.589078777258348
Benin,2004,0.5641216092486565,-2.654662843813048,0.5515687256606526,-2.606546289983761
Bolivia,2014,1.8444827232645864,-0.2841057794722421,,
Bolivia,2013,1.8067622903217124,-0.3489011507086709,1.8444827232645864,-0.2841057794722421
Bolivia,2012,1.7566387352463204,-0.4104589002467082,1.8067622903217124,-0.3489011507086709
Bolivia,2011,1.722500213070084,-0.45034788756544447,1.7566387352463204,-0.4104589002467082
Bolivia,2010,1.6877813717075252,-0.5036167189554545,1.722500213070084,-0.45034788756544447
Bolivia,2009,1.6635544884490603,-0.5912097586461327,1.6877813717075252,-0.5036167189554545
Bolivia,2008,1.6469517667263847,-0.6264474222332264,1.6635544884490603,-0.5912097586461327
Bolivia,2007,1.6039219816690111,-0.6063064134969794,1.6469517667263847,-0.6264474222332264
Bolivia,2006,1.5761773681149418,-0.6673430276997435,1.6039219816690111,-0.6063064134969794
Bolivia,2005,1.546480350205774,-0.7294581794576758,1.5761773681149418,-0.6673430276997435
Bolivia,2004,1.5206444834524133,-0.7936831173215614,1.546480350205774,-0.7294581794576758
Bosnia and Herzegovina,2014,2.3529707155252266,1.2136282222740333,,
Bosnia and Herzegovina,2013,2.3306636608703197,1.2279279641154324,2.3529707155252266,1.2136282222740333
Bosnia and Herzegovina,2012,2.2955290334311935,1.2348491168501514,2.3306636608703197,1.2279279641154324
Bosnia and Herzegovina,2011,2.2926953467538755,1.199553839767237,2.2955290334311935,1.2348491168501514
Bosnia and Herzegovina,2010,2.274186599762099,1.144706645681236,2.2926953467538755,1.199553839767237
Bosnia and Herzegovina,2009,2.258948276134179,1.058985520782096,2.274186599762099,1.144706645681236
Bosnia and Herzegovina,2008,2.284898532800105,1.0916089528551525,2.258948276134179,1.058985520782096
Bosnia and Herzegovina,2007,2.2292927752688514,0.8651926601107374,2.284898532800105,1.0916089528551525
Bosnia and Herzegovina,2006,2.1709393902581784,0.8653052585528217,2.2292927752688514,0.8651926601107374
Bosnia and Herzegovina,2005,2.1176376739101705,0.8668736407767248,2.1709393902581784,0.8653052585528217
Bosnia and Herzegovina,2004,2.0337353362399897,0.8378457617943369,2.1176376739101705,0.8668736407767248
Botswana,2014,2.7459126277985177,0.5588242368431844,,
Botswana,2013,2.723906373076131,0.7229968550140706,2.7459126277985177,0.5588242368431844
Botswana,2012,2.635041755785184,0.5390850425801369,2.723906373076131,0.7229968550140706
Botswana,2011,2.6097879212689823,0.39006986886241407,2.635041755785184,0.5390850425801369
Botswana,2010,2.5690033609255614,0.43149437280769803,2.6097879212689823,0.39006986886241407
Botswana,2009,2.504352523092795,0.5404440237430382,2.5690033609255614,0.43149437280769803
Botswana,2008,2.60104292795923,0.4175423133692365,2.504352523092795,0.5404440237430382
Botswana,2007,2.557006016438896,0.4080314410485099,2.60104292795923,0.4175423133692365
Botswana,2006,2.4933737009590065,0.3755287168159644,2.557006016438896,0.4080314410485099
Botswana,2005,2.4282287515520236,0.3505392921881418,2.4933737009590065,0.3755287168159644
Botswana,2004,2.3980640595010208,0.3565492069420925,2.4282287515520236,0.3505392921881418
Brazil,2014,2.7324821582742493,0.9560365016664827,,
Brazil,2013,2.7363308902729786,0.9366453579307747,2.7324821582742493,0.9560365016664827
Brazil,2012,2.715895496696701,0.9105093062143577,2.7363308902729786,0.9366453579307747
Brazil,2011,2.7062551558837513,0.8823048379994297,2.715895496696701,0.9105093062143577
Brazil,2010,2.6768405306428815,0.859108951404784,2.7062551558837513,0.8823048379994297
Brazil,2009,2.6139603013348673,0.7819568517756478,2.6768405306428815,0.859108951404784
Brazil,2008,2.6251037508920523,0.7970041804599683,2.6139603013348673,0.7819568517756478
Brazil,2007,2.585585535292765,0.7689211016543892,2.6251037508920523,0.7970041804599683
Brazil,2006,2.5372578818405627,0.7242084053435526,2.585585535292765,0.7689211016543892
Brazil,2005,2.5095488140085407,0.6967792914240989,2.5372578818405627,0.7242084053435526
Brazil,2004,2.4897550093874177,0.667012935935268,2.5095488140085407,0.6967792914240989
Brunei Darussalam,2014,4.33190747406459,2.326574609205413,,
Brunei Darussalam,2013,4.370336646380451,2.2866446996200973,4.33190747406459,2.326574609205413
Brunei Darussalam,2012,4.406645245460521,2.221734049659551,4.370336646380451,2.2866446996200973
Brunei Darussalam,2011,4.412008685816242,2.172061762565765,4.406645245460521,2.221734049659551
Brunei Darussalam,2010,4.388913670397443,2.175854665952451,4.412008685816242,2.172061762565765
Brunei Darussalam,2009,4.375917449204594,2.179715819545781,4.388913670397443,2.175854665952451
Brunei Darussalam,2008,4.405568074296555,2.150974787056576,4.375917449204594,2.179715819545781
Brunei Darussalam,2007,4.436793412245468,2.1536741226924176,4.405568074296555,2.150974787056576
Brunei Darussalam,2006,4.447633628051396,2.132050647927469,4.436793412245468,2.1536741226924176
Brunei Darussalam,2005,4.418444297516007,2.1355962332610656,4.447633628051396,2.132050647927469
Brunei Darussalam,2004,4.430128697954682,2.1511482170303076,4.418444297516007,2.1355962332610656
Bulgaria,2014,2.7926574191229694,1.5494601660827265,,
Bulgaria,2013,2.768765099170191,1.534651071694492,2.7926574191229694,1.5494601660827265
Bulgaria,2012,2.7582415706850414,1.5606493907741277,2.768765099170191,1.534651071694492
Bulgaria,2011,2.752139713981336,1.5817977053779138,2.7582415706850414,1.5606493907741277
Bulgaria,2010,2.7267594020094714,1.5174136099644842,2.752139713981336,1.5817977053779138
Bulgaria,2009,2.7070226637621357,1.5004591117013415,2.7267594020094714,1.5174136099644842
Bulgaria,2008,2.7371001272527553,1.542122879130159,2.7070226637621357,1.5004591117013415
Bulgaria,2007,2.671605565800905,1.5092468738228082,2.7371001272527553,1.542122879130159
Bulgaria,2006,2.5933803676966938,1.4740562983826384,2.671605565800905,1.5092468738228082
Bulgaria,2005,2.519301570757745,1.4267595861708136,2.5933803676966938,1.4740562983826384
Bulgaria,2004,2.442959504406468,1.3792251168362537,2.519301570757745,1.4267595861708136
Cambodia,2014,1.1392164333624915,-1.304039064733996,,
Cambodia,2013,1.0866062269537298,-1.5068898993801396,1.1392164333624915,-1.304039064733996
Cambodia,2012,1.0321188107641324,-1.5736680218832975,1.0866062269537298,-1.5068898993801396
Cambodia,2011,0.9778407594387225,-1.8008727522738066,1.0321188107641324,-1.5736680218832975
Cambodia,2010,0.9254196659699943,-1.9357403129642403,0.9778407594387225,-1.8008727522738066
Cambodia,2009,0.882889585181313,-2.0560281438231742,0.9254196659699943,-1.9357403129642403
Cambodia,2008,0.8970174533580068,-2.166122876520363,0.882889585181313,-2.0560281438231742
Cambodia,2007,0.8470379033324305,-2.296512403693403,0.8970174533580068,-2.166122876520363
Cambodia,2006,0.7646920474766175,-2.5164570455643283,0.8470379033324305,-2.296512403693403
Cambodia,2005,0.6776736697387884,-2.706559323554461,0.7646920474766175,-2.5164570455643283
Cambodia,2004,0.5689536528647392,-2.8872668970127564,0.6776736697387884,-2.706559323554461
Cameroon,2014,1.1620131398866735,-1.2705875089777168,,
Cameroon,2013,1.131457371239472,-1.3582334688682018,1.1620131398866735,-1.2705875089777168
Cameroon,2012,1.1056560793855856,-1.3777166219737926,1.131457371239472,-1.3582334688682018
Cameroon,2011,1.0882412194962199,-1.342644413178325,1.1056560793855856,-1.3777166219737926
Cameroon,2010,1.0749440980583538,-1.3229706185411176,1.0882412194962199,-1.342644413178325
Cameroon,2009,1.0685985725274056,-1.310055178397108,1.0749440980583538,-1.3229706185411176
Cameroon,2008,1.0742665372390574,-1.3018960801966322,1.0685985725274056,-1.310055178397108
Cameroon,2007,1.0674059316624098,-1.3533240377520992,1.0742665372390574,-1.3018960801966322
Cameroon,2006,1.0468714057091095,-1.3858230640147606,1.0674059316624098,-1.3533240377520992
Cameroon,2005,1.039990695519328,-1.661925608182801,1.0468714057091095,-1.3858230640147606
Cameroon,2004,1.0468466821060805,-1.6308386596464757,1.039990695519328,-1.661925608182801
Canada,2014,3.763038947835604,2.743773466241561,,
Canada,2013,3.7457175956750923,2.7549152264089027,3.763038947835604,2.743773466241561
Canada,2012,3.732765683093245,2.7291979528911376,3.7457175956750923,2.7549152264089027
Canada,2011,3.7272649921882004,2.7500214709797777,3.732765683093245,2.7291979528911376
Canada,2010,3.706212247836147,2.7258621290744394,3.7272649921882004,2.7500214709797777
Canada,2009,3.686982553667987,2.7376659306036712,3.706212247836147,2.7258621290744394
Canada,2008,3.728370582960466,2.795947657334307,3.686982553667987,2.7376659306036712
Canada,2007,3.729238648980053,2.8144316036976513,3.728370582960466,2.795947657334307
Canada,2006,3.71851957350245,2.803886220461583,3.729238648980053,2.8144316036976513
Canada,2005,3.7005921055516517,2.8280517125631546,3.71851957350245,2.803886220461583
Canada,2004,3.6789390834557256,2.846966091942833,3.7005921055516517,2.8280517125631546
Chile,2014,3.0998794000641396,1.3639590919590143,,
Chile,2013,3.090965502462781,1.3619946025252054,3.0998794000641396,1.3639590919590143
Chile,2012,3.06012578000122,1.3421959576085232,3.090965502462781,1.3619946025252054
Chile,2011,3.0173814559920102,1.2810296238755434,3.06012578000122,1.3421959576085232
Chile,2010,2.9674382623732827,1.200089996261278,3.0173814559920102,1.2810296238755434
Chile,2009,2.9203329351777514,1.1962396950561698,2.9674382623732827,1.200089996261278
Chile,2008,2.9461016188348577,1.2082344014631947,2.9203329351777514,1.1962396950561698
Chile,2007,2.9216856742644293,1.208142748745057,2.9461016188348577,1.2082344014631947
Chile,2006,2.884275419648811,1.1722558263426544,2.9216856742644293,1.208142748745057
Chile,2005,2.833659116561899,1.132202927107853,2.884275419648811,1.1722558263426544
Chile,2004,2.7886090183731156,1.1224419904650922,2.833659116561899,1.132202927107853
China,2014,2.546209299672543,1.367887107334319,,
China,2013,2.4808357046538436,1.3279778785981262,2.546209299672543,1.367887107334319
China,2012,2.411058400678386,1.2455910435292916,2.4808357046538436,1.3279778785981262
China,2011,2.3403014635508628,1.1933174107079463,2.411058400678386,1.2455910435292916
China,2010,2.2540058473358626,1.079629909385074,2.3403014635508628,1.1933174107079463
China,2009,2.157758827200668,0.9602910123852869,2.2540058473358626,1.079629909385074
China,2008,2.072893644967901,0.8946049067437964,2.157758827200668,0.9602910123852869
China,2007,1.9858551074084332,0.8441185699497988,2.072893644967901,0.8946049067437964
China,2006,1.8580219011524193,0.7124666815325323,1.9858551074084332,0.8441185699497988
China,2005,1.743873585123329,0.5779114836948304,1.8580219011524193,0.7124666815325323
China,2004,1.6418356121749873,0.46111346765364136,1.743873585123329,0.5779114836948304
Colombia,2014,2.538901413208346,0.25430859147088025,,
Colombia,2013,2.502139931956521,0.2524712014500247,2.538901413208346,0.25430859147088025
Colombia,2012,2.4672793130809474,0.1397304795595399,2.502139931956521,0.2524712014500247
Colombia,2011,2.439171131988093,0.11456997191030269,2.4672793130809474,0.1397304795595399
Colombia,2010,2.3787134431581434,0.07509315783542748,2.439171131988093,0.11456997191030269
Colombia,2009,2.3471473015280084,0.04876940252612964,2.3787134431581434,0.07509315783542748
Colombia,2008,2.346561423634553,-0.026117721143271745,2.3471473015280084,0.04876940252612964
Colombia,2007,2.3263156931090387,-0.025946864446370798,2.346561423634553,-0.026117721143271745
Colombia,2006,2.272290034084359,-0.0543219876209247,2.3263156931090387,-0.025946864446370798
Colombia,2005,2.219323399393137,-0.11001930312378205,2.272290034084359,-0.0543219876209247
Colombia,2004,2.186388016356931,-0.10720209292879045,2.219323399393137,-0.11001930312378205
"Congo, Dem. Rep.",2014,-0.24162918687665794,-2.2202465810426335,,
"Congo, Dem. Rep.",2013,-0.2989204131570777,-2.1447398767305876,-0.24162918687665794,-2.2202465810426335
"Congo, Dem. Rep.",2012,-0.3470104194724433,-2.187008290934035,-0.2989204131570777,-2.1447398767305876
"Congo, Dem. Rep.",2011,-0.3820921629094391,-2.2248011472852047,-0.3470104194724433,-2.187008290934035
"Congo, Dem. Rep.",2010,-0.41519586500585004,-2.25644682087377,-0.3820921629094391,-2.2248011472852047
"Congo, Dem. Rep.",2009,-0.45055377195498203,-2.236246542218434,-0.41519586500585004,-2.25644682087377
"Congo, Dem. Rep.",2008,-0.445540027642385,-2.2899708323376786,-0.45055377195498203,-2.236246542218434
"Congo, Dem. Rep.",2007,-0.4730022542460878,-2.250839331601968,-0.445540027642385,-2.2899708323376786
"Congo, Dem. Rep.",2006,-0.5011011159478275,-2.284411412990711,-0.4730022542460878,-2.250839331601968
"Congo, Dem. Rep.",2005,-0.520746287450926,-2.413365061309925,-0.5011011159478275,-2.284411412990711
"Congo, Dem. Rep.",2004,-0.5484223761155059,-2.427639199083688,-0.520746287450926,-2.413365061309925
"Congo, Rep.",2014,1.7116429843585084,-1.623100859583302,,
"Congo, Rep.",2013,1.6709254638227249,-1.573551476021257,1.7116429843585084,-1.623100859583302
"Congo, Rep.",2012,1.6622519813016197,-1.565806146031297,1.6709254638227249,-1.573551476021257
"Congo, Rep.",2011,1.6513371353671336,-1.9392248541672314,1.6622519813016197,-1.565806146031297
"Congo, Rep.",2010,1.6460291693746505,-1.9910693211172428,1.6513371353671336,-1.9392248541672314
"Congo, Rep.",2009,1.5929165861911598,-1.9586176372649127,1.6460291693746505,-1.9910693211172428
"Congo, Rep.",2008,1.5539323476208944,-2.025390498404337,1.5929165861911598,-1.9586176372649127
"Congo, Rep.",2007,1.534113521010183,-2.101884813189391,1.5539323476208944,-2.025390498404337
"Congo, Rep.",2006,1.584312351823422,-2.0989852474024335,1.534113521010183,-2.101884813189391
"Congo, Rep.",2005,1.5566563490680874,-2.1689173549404575,1.584312351823422,-2.0989852474024335
"Congo, Rep.",2004,1.5127670661569903,-2.276695811978832,1.5566563490680874,-2.1689173549404575
Costa Rica,2014,2.6653097551304232,0.671887919407408,,
Costa Rica,2013,2.6415747283103013,0.6701712854503046,2.6653097551304232,0.671887919407408
Costa Rica,2012,2.6303082681371026,0.6713998696555196,2.6415747283103013,0.6701712854503046
Costa Rica,2011,2.595048009644963,0.6411786019213251,2.6303082681371026,0.6713998696555196
Costa Rica,2010,2.5649487569354026,0.6425447056172647,2.595048009644963,0.6411786019213251
Costa Rica,2009,2.5292407021371845,0.6197173460430213,2.5649487569354026,0.6425447056172647
Costa Rica,2008,2.5521708407164385,0.6436268719993001,2.5292407021371845,0.6197173460430213
Costa Rica,2007,2.5203704424855444,0.6422162516382142,2.5521708407164385,0.6436268719993001
Costa Rica,2006,2.4558394553468212,0.6088594099069887,2.5203704424855444,0.6422162516382142
Costa Rica,2005,2.400208666778075,0.5518206323936816,2.4558394553468212,0.6088594099069887
Costa Rica,2004,2.37664761884449,0.5275376823009247,2.400208666778075,0.5518206323936816
Cote d'Ivoire,2014,1.116627330251309,-1.2868162742800955,,
Cote d'Ivoire,2013,1.0577382847705536,-1.450513292359099,1.116627330251309,-1.2868162742800955
Cote d'Ivoire,2012,0.9978257504996452,-1.443091008161821,1.0577382847705536,-1.450513292359099
Cote d'Ivoire,2011,0.9208484079193666,-1.6185874751692095,0.9978257504996452,-1.443091008161821
Cote d'Ivoire,2010,0.9896371005347997,-1.5305923097639171,0.9208484079193666,-1.6185874751692095
Cote d'Ivoire,2009,0.9927162034510921,-1.6007662098340574,0.9896371005347997,-1.5305923097639171
Cote d'Ivoire,2008,0.9829534010974463,-1.6258810211632702,0.9927162034510921,-1.6007662098340574
Cote d'Ivoire,2007,0.9792020976737635,-1.6716357921690483,0.9829534010974463,-1.6258810211632702
Cote d'Ivoire,2006,0.982164369818642,-1.7023677005332791,0.9792020976737635,-1.6716357921690483
Cote d'Ivoire,2005,0.9867301313395908,-1.7611630024897664,0.982164369818642,-1.7023677005332791
Cote d'Ivoire,2004,0.9883008960272663,-1.7536959553242786,0.9867301313395908,-1.7611630024897664
Croatia,2014,3.0137931657220425,1.3122125778191798,,
Croatia,2013,3.010595250533465,1.3228935119843472,3.0137931657220425,1.3122125778191798
Croatia,2012,3.0127397785388013,1.3400619895479073,3.010595250533465,1.3228935119843472
Croatia,2011,3.0329584257680238,1.3611307364292715,3.0127397785388013,1.3400619895479073
Croatia,2010,3.032913487087398,1.3666809869692116,3.0329584257680238,1.3611307364292715
Croatia,2009,3.045483988589672,1.3398373793967815,3.032913487087398,1.3666809869692116
Croatia,2008,3.1201429921369837,1.3838654937045427,3.045483988589672,1.3398373793967815
Croatia,2007,3.0998641771069377,1.3472088988310706,3.1201429921369837,1.3838654937045427
Croatia,2006,3.048157676430993,1.3202797416966574,3.0998641771069377,1.3472088988310706
Croatia,2005,3.0008624177334924,1.2759899983554608,3.048157676430993,1.3202797416966574
Croatia,2004,2.9618760777090944,1.2323720929999193,3.0008624177334924,1.2759899983554608
Curacao,2011,3.3289085908152347,1.9986543465365894,,
Cyprus,2014,3.3982660906542312,1.2878255300416832,,
Cyprus,2013,3.4004609000476274,1.2775221281342537,3.3982660906542312,1.2878255300416832
Cyprus,2012,3.4578789161190957,1.3950117231339871,3.4004609000476274,1.2775221281342537
Cyprus,2011,3.502319033055188,1.444500281082977,3.4578789161190957,1.3950117231339871
Cyprus,2010,3.5238071249573246,1.5229267095110581,3.502319033055188,1.444500281082977
Cyprus,2009,3.5366941027945753,1.52106488167169,3.5238071249573246,1.5229267095110581
Cyprus,2008,3.583897177764445,1.5161200825567918,3.5366941027945753,1.52106488167169
Cyprus,2007,3.573189404932272,1.47639203284096,3.583897177764445,1.5161200825567918
Cyprus,2006,3.5447567092323147,1.4441214440464754,3.573189404932272,1.47639203284096
Cyprus,2005,3.5153795516020416,1.4108925561406833,3.5447567092323147,1.4441214440464754
Cyprus,2004,3.4823921403052287,1.3729336630239561,3.5153795516020416,1.4108925561406833
Czech Republic,2014,3.371412057441932,1.8340030187858478,,
Czech Republic,2013,3.3456757258820025,1.8381325568818825,3.371412057441932,1.8340030187858478
Czech Republic,2012,3.3508558704869533,1.8412750722712483,3.3456757258820025,1.8381325568818825
Czech Republic,2011,3.360285728996656,1.8403476571842459,3.3508558704869533,1.8412750722712483
Czech Republic,2010,3.3447310599102864,1.8482066558371884,3.360285728996656,1.8403476571842459
Czech Republic,2009,3.325165046984547,1.8147192089640134,3.3447310599102864,1.8482066558371884
Czech Republic,2008,3.380079603820097,1.8701278925929754,3.325165046984547,1.8147192089640134
Czech Republic,2007,3.361904328640411,1.8746009355970021,3.380079603820097,1.8701278925929754
Czech Republic,2006,3.3132265308281115,1.8761818261352783,3.361904328640411,1.8746009355970021
Czech Republic,2005,3.2496457266671266,1.8496228068502687,3.3132265308281115,1.8761818261352783
Czech Republic,2004,3.187739975587423,1.829440251765891,3.2496457266671266,1.8496228068502687
Denmark,2014,3.8079300010264148,1.7679450666807763,,
Denmark,2013,3.7969365043502674,1.798309967830188,3.8079300010264148,1.7679450666807763
Denmark,2012,3.7918153130436103,1.7981642989357725,3.7969365043502674,1.798309967830188
Denmark,2011,3.793315911244486,1.8190460511454067,3.7918153130436103,1.7981642989357725
Denmark,2010,3.7841541030967876,1.8449062337920479,3.793315911244486,1.8190460511454067
Denmark,2009,3.770059025904843,1.8277218495686383,3.7841541030967876,1.8449062337920479
Denmark,2008,3.825719653172608,1.8770382677266901,3.770059025904843,1.8277218495686383
Denmark,2007,3.8367285347030364,1.8973784914371299,3.825719653172608,1.8770382677266901
Denmark,2006,3.8321117534624762,1.9205551152898361,3.8367285347030364,1.8973784914371299
Denmark,2005,3.7970145714605077,1.8959693871941041,3.8321117534624762,1.9205551152898361
Denmark,2004,3.7766715643658477,1.8894259554149997,3.7970145714605077,1.8959693871941041
Dominican Republic,2014,2.5386876917462984,0.45625432788200193,,
Dominican Republic,2013,2.477143667092399,0.4164316400854918,2.5386876917462984,0.45625432788200193
Dominican Republic,2012,2.44190778347966,0.3827285753586034,2.477143667092399,0.4164316400854918
Dominican Republic,2011,2.4277670963342906,0.33476590103236836,2.44190778347966,0.3827285753586034
Dominican Republic,2010,2.4098734912406243,0.31206073842034426,2.4277670963342906,0.33476590103236836
Dominican Republic,2009,2.3430167071382026,0.26220002149737587,2.4098734912406243,0.31206073842034426
Dominican Republic,2008,2.3471265497226828,0.3018478237025973,2.3430167071382026,0.26220002149737587
Dominican Republic,2007,2.3293459347566245,0.28922196953452284,2.3471265497226828,0.3018478237025973
Dominican Republic,2006,2.271901445462717,0.26893071656600775,2.3293459347566245,0.28922196953452284
Dominican Republic,2005,2.198502887500058,0.19548841624439955,2.271901445462717,0.26893071656600775
Dominican Republic,2004,2.123078730653219,0.1067000555864815,2.198502887500058,0.19548841624439955
Ecuador,2014,2.388892923539684,0.32252563734232,,
Ecuador,2013,2.3670107249008643,0.28763118218659844,2.388892923539684,0.32252563734232
Ecuador,2012,2.3342948717160663,0.2480665906076479,2.3670107249008643,0.28763118218659844
Ecuador,2011,2.295248590663539,0.19666807820709364,2.3342948717160663,0.2480665906076479
Ecuador,2010,2.2356270323905325,0.13433858268328946,2.295248590663539,0.19666807820709364
Ecuador,2009,2.2174141186417717,0.10544389500583082,2.2356270323905325,0.13433858268328946
Ecuador,2008,2.228493287571328,0.08064786488381606,2.2174141186417717,0.10544389500583082
Ecuador,2007,2.183760661359968,-0.04193977215805739,2.228493287571328,0.08064786488381606
Ecuador,2006,2.1789905302338775,-0.14137986280513148,2.183760661359968,-0.04193977215805739
Ecuador,2005,2.1526647503326948,-0.22343357752746135,2.1789905302338775,-0.14137986280513148
Ecuador,2004,2.117664323688115,-0.18740096280765575,2.1526647503326948,-0.22343357752746135
"Egypt, Arab Rep.",2014,2.2905958128138266,0.5054725535009742,,
"Egypt, Arab Rep.",2013,2.2839351615946564,0.5059697887367425,2.2905958128138266,0.5054725535009742
"Egypt, Arab Rep.",2012,2.2847711553313865,0.5060763891695472,2.2839351615946564,0.5059697887367425
"Egypt, Arab Rep.",2011,2.2848103833314704,0.5061935821216236,2.2847711553313865,0.5060763891695472
"Egypt, Arab Rep.",2010,2.2883769742482065,0.43877801554448365,2.2848103833314704,0.5061935821216236
"Egypt, Arab Rep.",2009,2.2579083307076915,0.41373708606717535,2.2883769742482065,0.43877801554448365
"Egypt, Arab Rep.",2008,2.2307261870551067,0.36923404190484294,2.2579083307076915,0.41373708606717535
"Egypt, Arab Rep.",2007,2.1792621292200915,0.3373236384684984,2.2307261870551067,0.36923404190484294
"Egypt, Arab Rep.",2006,2.1282626759135597,0.27106818938380217,2.1792621292200915,0.3373236384684984
"Egypt, Arab Rep.",2005,2.0798902956613743,0.2161936711309348,2.1282626759135597,0.27106818938380217
"Egypt, Arab Rep.",2004,2.0544967362026583,0.15800303787437894,2.0798902956613743,0.2161936711309348
El Salvador,2014,1.9301760467580864,-0.06277644874846884,,
El Salvador,2013,1.9154303232511989,-0.03944743066942806,1.9301760467580864,-0.06277644874846884
El Salvador,2012,1.8966916365276865,-0.08540098319553245,1.9154303232511989,-0.03944743066942806
El Salvador,2011,1.8735612022964296,-0.12425278710989138,1.8966916365276865,-0.08540098319553245
El Salvador,2010,1.8406727032484267,-0.15112064917342682,1.8735612022964296,-0.12425278710989138
El Salvador,2009,1.824275786826303,-0.16380113974432312,1.8406727032484267,-0.15112064917342682
El Salvador,2008,1.849734777887097,-0.15231955076797782,1.824275786826303,-0.16380113974432312
El Salvador,2007,1.8330855799396248,-0.12177308437106303,1.849734777887097,-0.15231955076797782
El Salvador,2006,1.8190983945418422,-0.19831240688191704,1.8330855799396248,-0.12177308437106303
El Salvador,2005,1.7811397861274982,-0.27662394481933145,1.8190983945418422,-0.19831240688191704
El Salvador,2004,1.7591112066362684,-0.3670949672829253,1.7811397861274982,-0.27662394481933145
Eritrea,2011,0.4124135312127563,-2.746710138806782,,
Eritrea,2010,0.34809429633152156,-2.7814737654328523,0.4124135312127563,-2.746710138806782
Eritrea,2009,0.34489480758374813,-2.8080890432792818,0.34809429633152156,-2.7814737654328523
Eritrea,2008,0.32505271354096943,-2.861642519643882,0.34489480758374813,-2.8080890432792818
Eritrea,2007,0.4469194162527537,-2.8304079721012685,0.32505271354096943,-2.861642519643882
Eritrea,2006,0.4538438594713018,-2.863836980212459,0.4469194162527537,-2.8304079721012685
Eritrea,2005,0.48788643897494177,-2.797333490293254,0.4538438594713018,-2.863836980212459
Eritrea,2004,0.49067330654669744,-2.798480148918087,0.48788643897494177,-2.797333490293254
Estonia,2014,3.3000177477400703,1.9069268608691157,,
Estonia,2013,3.268918873848836,1.8968187248654735,3.3000177477400703,1.9069268608691157
Estonia,2012,3.246179645219892,1.900519366852023,3.268918873848836,1.8968187248654735
Estonia,2011,3.200429430311534,1.8428350274604863,3.246179645219892,1.900519366852023
Estonia,2010,3.1241682316424257,1.8727737326291694,3.200429430311534,1.8428350274604863
Estonia,2009,3.0995482851635456,1.787743718706781,3.1241682316424257,1.8727737326291694
Estonia,2008,3.256902471841629,1.8507463318469521,3.0995482851635456,1.787743718706781
Estonia,2007,3.3099395305277772,1.8369577080616117,3.256902471841629,1.8507463318469521
Estonia,2006,3.230750878488211,1.769756637376793,3.3099395305277772,1.8369577080616117
Estonia,2005,3.127075519109165,1.710467311488451,3.230750878488211,1.769756637376793
Estonia,2004,3.0317525862326216,1.6918517492806207,3.127075519109165,1.710467311488451
Ethiopia,2014,0.35383981788333624,-2.663328675715203,,
Ethiopia,2013,0.2819822115455372,-2.742767566846887,0.35383981788333624,-2.663328675715203
Ethiopia,2012,0.20748193294802844,-2.857955263290043,0.2819822115455372,-2.742767566846887
Ethiopia,2011,0.15081654268267217,-2.9449250226005823,0.20748193294802844,-2.857955263290043
Ethiopia,2010,0.07122824664687807,-3.031041382073753,0.15081654268267217,-2.9449250226005823
Ethiopia,2009,-0.020587973111050283,-3.16854889071457,0.07122824664687807,-3.031041382073753
Ethiopia,2008,-0.07848193411515549,-3.19758447408589,-0.020587973111050283,-3.16854889071457
Ethiopia,2007,-0.15432338141910323,-3.2338065244548444,-0.07848193411515549,-3.19758447408589
Ethiopia,2006,-0.23588643540161533,-3.2884664293019616,-0.15432338141910323,-3.2338065244548444
Ethiopia,2005,-0.3114550933572345,-3.4002474905542415,-0.23588643540161533,-3.2884664293019616
Ethiopia,2004,-0.3953771562726526,-3.4861015741354837,-0.3114550933572345,-3.4002474905542415
Finland,2014,3.664011217030703,2.7245788066748307,,
Finland,2013,3.6744841384678057,2.7415388444335065,3.664011217030703,2.7245788066748307
Finland,2012,3.686700616119603,2.7529740631374975,3.6744841384678057,2.7415388444335065
Finland,2011,3.705823282813381,2.7543594337524557,3.686700616119603,2.7529740631374975
Finland,2010,3.685075591038261,2.8023959326649663,3.705823282813381,2.7543594337524557
Finland,2009,3.6601661301011887,2.7241276231314133,3.685075591038261,2.8023959326649663
Finland,2008,3.751258797540925,2.794181004808571,3.6601661301011887,2.7241276231314133
Finland,2007,3.7487334495729563,2.842631391163124,3.751258797540925,2.794181004808571
Finland,2006,3.702439123019823,2.845783262931882,3.7487334495729563,2.842631391163124
Finland,2005,3.666525577372202,2.7799298558193133,3.702439123019823,2.845783262931882
Finland,2004,3.6425279052661215,2.8200426278835327,3.666525577372202,2.7799298558193133
France,2014,3.6263606613055437,1.9372329408549311,,
France,2013,3.6216423997339446,1.9971254734523523,3.6263606613055437,1.9372329408549311
France,2012,3.621043417274815,1.9965253187829337,3.6216423997339446,1.9971254734523523
France,2011,3.622756785405166,1.9786511550902048,3.621043417274815,1.9965253187829337
France,2010,3.6059032288056794,2.045720161180292,3.622756785405166,1.9786511550902048
France,2009,3.59137764828849,1.9930720357149252,3.6059032288056794,2.045720161180292
France,2008,3.626377186374554,2.0338490522749413,3.59137764828849,1.9930720357149252
France,2007,3.630014733239451,2.0167119608149013,3.626377186374554,2.0338490522749413
